p11,p13,p21,p23,Clients_ratio,Compet_ratio
0.585454271759245,0.14696201714232754,0.22543414934362405,0.48946258435712015,0.9286531248109893,0.001972975493301553
0.5133970885134218,0.14919449691519468,0.6256393339250566,0.10211784455708503,0.004656444863104706,0.9502702902253489
0.3947801031892141,0.32916300014069344,0.24336280567841861,0.5071766742749308,0.7595826023226326,0.012679819015676818
0.5318608955681361,0.3439905730385988,0.4301513041068221,0.2778069103483418,0.7972654310927791,0.026265058999669372
0.2754406498784663,0.6143951281247946,0.4025068114210052,0.5730937624269089,0.029132175486703292,0.5850219181351052
0.2519663516072759,0.4063954411093696,0.13377612796946203,0.039994794754264124,0.033700842402715404,0.86826347694837
0.6479085634316909,0.25154971612993404,0.8397911759009937,0.13112983502548217,0.0026730972701583078,0.9539372291675726
0.6443547167083281,0.04013840410147966,0.0453876164999899,0.8413279723009488,0.9824408069752651,0.0002837682001582515
0.5700542227957127,0.4221269085380407,0.9652126367159263,0.0008573532982375335,7.337472901512768e-06,0.9997449897104504
0.5001351460816339,0.11641944130622105,0.2001929070561993,0.3897352430013019,0.933772426257832,0.002140469062076451
0.01472654864209566,0.3312096872692524,0.63395621565251,0.014236736273466125,0.00011451825644189015,0.9936789997087899
0.8536035127516397,0.06316756463966179,0.8831492165899427,0.06826953521077005,0.00944970038654335,0.9691195752403327
0.645246074238334,0.19209834735109746,0.9272127640361192,0.02715493238381312,0.0003487529878069217,0.9915023615058576
0.20345961525979916,0.3983722863076135,0.9342579607191671,0.03189794560246481,0.00015845814191619106,0.9903432457971497
0.27155665771096316,0.5133873817919394,0.12398284187856168,0.010035432925087349,0.004459068972278251,0.9706321163810274
0.6524339396850652,0.27491302523929556,0.7985068627056591,0.03276333733603258,0.0007941652353985984,0.9877750498624199
0.8809982215993257,0.08097771316270178,0.7026766113902447,0.16775226695661782,0.9727157092331776,0.0017370203782273517
0.04251102676718832,0.8885866698483116,0.7047138233424043,0.21141359602822402,0.0013300403777245326,0.9154376398981482
0.529132474117096,0.2838174342350083,0.5834859540538551,0.09281165262634015,0.005461836820889667,0.9502865600121513
0.20538274966882275,0.02913038184537592,0.06207343239136165,0.41379410958500573,0.9602955134343454,0.0016035240412610985
0.2118882170601436,0.29755507152908556,0.39265526664712413,0.5592825456814972,0.043034819215563166,0.578894479484112
0.5943193169438745,0.1454556707439491,0.2959747640565672,0.0003868620035709669,0.9295865426784126,0.0032828533394031107
0.3364209280999114,0.590133452696781,0.7021670310460925,0.09875756201796058,0.0010747455779205608,0.9598612521888258
0.81902319363044,0.06272801924445383,0.7522077264385865,0.22628222871008652,0.9756213059237333,0.0029906386763262536
0.6469245847252917,0.00698839668009758,0.13711756054277147,0.10464906661409708,0.9969462883499857,7.144978559908286e-05
0.9214931008774074,0.031873964013430914,0.38562647418075047,0.11922149351819762,0.990165531689244,0.0002255234383214963
0.94478981111114,0.017843049842542293,0.552616237391171,0.02072560800525824,0.9945840964211081,0.00017049489829375206
0.2603132261836024,0.1749633910503099,0.5048020497902365,0.2575674972375117,0.007930711599533126,0.8526664152806998
0.385260225885772,0.09432066270339887,0.9406495141313538,0.059196647906543894,0.0004021741331755173,0.9821167465072262
0.7997235637060762,0.10022008520833567,0.29428140274693815,0.6325499671571021,0.9643934811762293,0.0007577898779462479
0.393441232942609,0.4354898004205211,0.06435683983119855,0.5577717380239858,0.6900013187141015,0.00931443640571385
0.4333916104271064,0.4865794098828959,0.7866591435343835,0.08851239611601316,0.0009577795038094521,0.9677538864313365
0.5322696276243446,0.1512293642642192,0.4999992427954486,0.22968578227368963,0.9032590385550647,0.018049641266395956
0.8639410371413242,0.12069082503272308,0.14638418306961332,0.42917490935091923,0.9605304234998453,0.0006615095217141887
0.6092334318885306,0.3499428495524505,0.7091703207590175,0.0332484884162605,0.0010346856994516006,0.9858819081740163
0.5977725622477187,0.25733004868978737,0.8210601560717818,0.17878833585640494,0.003326331108385737,0.9362511982346393
0.21056932709147336,0.20476488994201286,0.7194588461173909,0.24832508949774357,0.002482651973027447,0.9021760609294078
0.21577759163718313,0.32057971984343686,0.8771935903860701,0.025224417948581605,0.00014634696738214105,0.9918628218382546
0.7524514823085425,0.13854173807958092,0.6391289427398298,0.1727264809264707,0.9435190952563002,0.005478716465259821
0.031292665158549116,0.866844936699172,0.6174677189416485,0.1932560392480267,0.0014696518131900595,0.911879506891198
0.5087935602928202,0.3930409684406043,0.9956781594801948,0.003509059325691233,2.433646183532271e-05,0.9989934161229435
0.8844254276587524,0.08704524289652799,0.050252381550218383,0.47896180040053205,0.9722454349541706,0.0003995083129095942
0.86829901979338,0.10974806544473992,0.19564133813071316,0.265328767428816,0.9642570828988244,0.0006547363466023738
0.32677113673289704,0.3974725805316021,0.4708994252757879,0.08618735108904364,0.00269392964853675,0.9467679899915209
0.03856178377184927,0.5460894774043534,0.6904595703212243,0.2900962894289805,0.0021180778959380597,0.8816580724595001
0.7882883566902867,0.14915640926681173,0.2688651704176874,0.6605136119191897,0.9462885890140854,0.0011187834356190427
0.9951970478866479,9.253718141771647e-05,0.7185110811660642,0.08813046646725803,0.9999729625279766,1.1635623073381035e-06
0.22013151001619446,0.019912352879601677,0.8690511754979536,0.0007727874836152076,4.8153594325997805e-06,0.9997485090957385
0.8552535159463278,0.11445931960401788,0.7025138747166868,0.1709869462342618,0.9598506008305101,0.002985756181727656
0.28250355003813254,0.28714114671791974,0.5633693993285401,0.021310366236937165,0.000381707894257244,0.9891707570721006
0.3903456382622934,0.39352759092346645,0.4051479076366521,0.29646681830164995,0.04829879167826272,0.7499264907381727
0.6733958943489449,0.2889064139064688,0.6818952311170463,0.27755062701863015,0.11194277929032742,0.7752199009700684
0.8725359841245669,0.11188672037198728,0.2483601814514056,0.2391200621792324,0.9636839419661161,0.0007189604748929077
0.605083233398816,0.11421015337004059,0.5410494719055418,0.21169769714752673,0.9401634810631346,0.007531673180246664
0.09608593046346248,0.19204188050103657,0.9688350436356237,0.0035979657758464343,1.4797051484150987e-05,0.9989525704358597
0.36872531727446467,0.1257317512398561,0.5944551968171041,0.04404763821824804,0.0010599120645894422,0.9785051615459887
0.021825210286047003,0.06837461690056236,0.28846354510535355,0.4846685761578172,0.03533415341935847,0.5301743162920878
0.7184507051739542,0.01067033414039821,0.1065407147218641,0.1174198040117148,0.9958086836044807,8.277335852143178e-05
0.9495876462753781,0.04716147705472667,0.03354243784226685,0.7888140376561605,0.9859857305568084,0.00018012682504072393
0.40420880586329444,0.022504532443199683,0.13221274398113803,0.10318950138537289,0.9841658738175353,0.0006466696997573014
0.04222394454647682,0.2977606808118566,0.3806215799568784,0.17440018088690198,0.004040626854488136,0.8712789620110614
0.764053028579098,0.052712969802924864,0.8568668000731392,0.13383064049004575,0.006870775851419523,0.9500063174539054
0.7585595931676801,0.009067429153467652,0.8032969771016155,0.05115264682715774,0.005860822203019905,0.976587122838018
0.9481511383377464,0.031608242606474525,0.5855302310027359,0.04754905038443691,0.9904139000177765,0.0003253087402116135
0.8043321248527279,0.1921228621322124,0.04242061578220446,0.8113721048167345,0.932632355465207,0.0009947975046260657
0.8457310016234149,0.013061929388318431,0.017279620083373803,0.9770876268548011,0.9956427366416694,5.726873386933077e-05
0.3175012216078279,0.6527914579655646,0.8473433325480181,0.13094676527561047,0.000918479124942818,0.9560791277677413
0.4524064790655111,0.31650130613000566,0.040318738894103645,0.3802492692759253,0.8035050950933966,0.005403529719048221
0.7556497718082569,0.24327483333886757,0.5391949304729725,0.22275751572927183,0.9055324886769861,0.005453302034127161
0.8232763364076601,0.11961292603996149,0.2986335690076688,0.01181550815673368,0.9587541430309909,0.0010255577271071372
0.9983550446277971,5.446086122657598e-05,0.8825885888753173,0.06926758573481026,0.9999832012469296,1.6045291665791357e-06
0.8648751263672295,0.12114741754090956,0.23979773472140442,0.6203974311025462,0.9603076268786289,0.0007271078128069544
0.85471458885405,0.14366837048929856,0.888077276953634,0.05625486439589909,0.005151124579596635,0.9771312694372221
0.31147743187106536,0.25004651915345033,0.2990500881748329,0.18218812877071874,0.13585545292243248,0.6931075390852612
0.05849498844213208,0.4786455758945757,0.3599645642510888,0.22527057792509717,0.005283359631768142,0.8243968685688187
0.1647028295772196,0.032513894258050076,0.9852596269823994,0.01397617741929584,6.115166799758513e-05,0.9959962682417874
0.6008607510885381,0.08647986295598643,0.7100810658477824,0.0018754543819240153,7.437038382173967e-05,0.999193308071332
0.7904015327200973,0.19635941032385568,0.6279862356585078,0.18657927753282041,0.9256782588469117,0.005558437103528502
0.7576453580300837,0.17107013978231214,0.4207606968640554,0.5636572711552438,0.9352723246913053,0.0019726314282895482
0.1485096715078359,0.07655562815300261,0.13351014964811403,0.18716915987489388,0.8372197479108484,0.026210013405550882
0.20597499312021683,0.5482855646106615,0.7866193318386298,0.02972771855737364,0.0002020012361542933,0.9892971168561532
0.48061874054373344,0.33855886658335954,0.7496909328080652,0.2230845166250518,0.00366453826645012,0.9138723937971986
0.9503446942651496,0.028431781369188787,0.04263355880723563,0.6297777827384143,0.9915599395334387,0.00011066119622393793
0.3507921548485132,0.46524763364821636,0.01099990487571445,0.769091587704808,0.6322298447478306,0.008889076076557074
0.3100741430306827,0.3403522266968337,0.05460025613508224,0.27733066815705776,0.6922983370616068,0.014088054354788264
0.41301593273078363,0.4432268519114788,0.24268628497051248,0.40047189759433816,0.6878852483313561,0.021273821834031356
0.4616937097917422,0.5212035682075963,0.697627576182172,0.00903357434944048,0.00013658353641180394,0.9962586442004173
0.13126404628034194,0.4717780681533391,0.7012504613187853,0.2516625205249618,0.0020794548019155154,0.8986141262137093
0.3322957872813004,0.119963173808682,0.09263299165837113,0.2146454740840347,0.8978062656471427,0.004414623483094742
0.042599019913800884,0.8311717063507171,0.7719617181895088,0.09493479189243934,0.0005125536324982344,0.9653135285227155
0.5992508395939553,0.16318806764472693,0.08462903056656967,0.09911403127266097,0.9231779713880325,0.0019242623497448556
0.3679106905889781,0.28730559316203014,0.5724812856499346,0.0497661579105829,0.0011561563748224615,0.974807109185886
0.5679049832397453,0.14375001742963386,0.8721939223552274,0.11011122131446675,0.0014679160123131573,0.9634995128641167
0.809178351012502,0.1715987837438892,0.48159982103888044,0.3494387932969272,0.9389859355438905,0.0021395034829661806
0.3405434290967272,0.6139398138923404,0.5884588702252282,0.23881603743924026,0.004101492735742873,0.8835382082127029
0.3336592070517699,0.603440530267266,0.734690597831364,0.1181687597829822,0.0011621884525642734,0.9541497757641134
0.8547268503173929,0.046451234633708635,0.03896680396883023,0.35070515986812817,0.9846823756594795,0.00022579916726394466
0.2649840570724745,0.05075884391544147,0.7592418743905771,0.231331759688836,0.002395272378080518,0.9134738256574906
0.706001537781459,0.17736197517156949,0.7372581498534895,0.15972297248286635,0.021851650772831934,0.9180983338357691
0.4037957033111307,0.23627158362537545,0.07885445743074537,0.5189905476655821,0.8354038946976258,0.004664327845457653
0.9850621135760652,0.00966807511995931,0.5736271765596341,0.36574092984655615,0.9971847411541501,7.962532813349533e-05
0.4779636699723756,0.056953618293035115,0.6832530875117765,0.09068138658289546,0.0023670533251874946,0.961022020333395
0.7087835080893102,0.20693302910250025,0.8410552857424349,0.08871051830400149,0.002525677478978073,0.9681367892190654
0.4524795387875178,0.3230243365483694,0.33583797380384395,0.24544350604252854,0.7811482759238116,0.025230237539296697
0.3309676307076469,0.6049786012440158,0.17088742588648986,0.04893381784636288,0.016055405147069025,0.8966788747599169
0.5892666523842987,0.2654656974736776,0.7465267133626765,0.24659622397198483,0.0073538890419591356,0.9012405181384231
0.644952594296522,0.0033449480140794667,0.7257372159711518,0.04439053738786091,0.002942987719681972,0.9801937992182161
0.11182609934665122,0.6795441803770415,0.6263264221144754,0.166950947534044,0.0014781281465234514,0.9247397427678683
0.2182352608836423,0.319534348688691,0.12006606527760066,0.06851817035317309,0.4119778941622949,0.2802145393683716
0.5487798802194562,0.06609879215225428,0.3552653056122228,0.06219983989655547,0.964734657141133,0.002185656779253747
0.9538546419855303,0.025422442892056,0.38263356242730107,0.37058885479694453,0.9924232215167016,0.00015749030614808771
0.705374573830142,0.23503138303931026,0.5922072747997279,0.31823753227425794,0.898632945839288,0.009024622942208217
0.5964900514986332,0.2820681944104414,0.07620293273112877,0.3603736811277932,0.8667019912221391,0.003071246692814946
0.2654456664807048,0.4621434200414644,0.7200035361747548,0.0516755332826107,0.0004777391154411376,0.9796084799592263
0.892838853136442,0.05316309623755568,0.8114597236536123,0.10366183108391595,0.981011392646487,0.002427697976422826
0.9607665632477834,0.03642724649151796,0.19916359850951482,0.10556471025034929,0.9892877980675004,0.0001757603012315818
0.140682193791846,0.7703428907337105,0.19473401693706338,0.2620087026061147,0.015505035965618733,0.6267796736965179
0.9884325375122944,0.005046522339769249,0.269675249036587,0.691192100014692,0.9985528725948744,2.359408665002124e-05
0.9074893274534312,0.007556718460717907,0.499778213589844,0.2966234013229136,0.9976154598111356,6.729023123546834e-05
0.6216032059997549,0.3378545281391823,0.42199771201642255,0.4072878803244351,0.841298127445118,0.008744030202172336
0.2626945369508721,0.4951218739132977,0.4923225600545562,0.16957691629819188,0.003659486460819778,0.9013824818832827
0.770429223596002,0.1283516955109835,0.2711427539060701,0.7173642149617003,0.9526929362127042,0.0009880736402586381
0.002907071425390484,0.15539704919646302,0.1574005106915295,0.7708085776377825,0.12371843143918036,0.07305909715656585
0.9176509517293047,0.08178240523044462,0.4574609699628468,0.23672831266497116,0.9745586004611609,0.0006693450558435279
0.7938573895875993,0.14515722645175835,0.07522019716386674,0.6402228359824167,0.9484050552644875,0.0008186645356408973
0.3450223259020213,0.3103892098670103,0.22315474686956016,0.600960516111378,0.7419552792954388,0.012679752640673418
0.08536417026093668,0.701558889020154,0.9690659494648832,0.018573030849227717,7.253285753912146e-05,0.9945880910783108
0.5762770345456558,0.20323654844074093,0.5981489305265216,0.3987530618098586,0.8598647664269923,0.03947922818080304
0.9206580027174323,0.036764274057990896,0.05834219422510489,0.1257416283137506,0.9887465239363845,0.00016289341441510773
0.6013858758349722,0.13181891330017195,0.5330583855885453,0.20311802258513148,0.930451003015303,0.008916967996743158
0.751399609847903,0.18768618522622355,0.5898657020083816,0.07387344096085549,0.9247857718911782,0.006397241927459474
0.6149044661577437,0.2734220165507581,0.15340066152705178,0.3981216453312937,0.8741986825316325,0.0031780653256874
0.8589184175892045,0.04065649427608508,0.8668097080653159,0.04877306593669207,0.02824556239675559,0.9562228290483964
0.7451683252793023,0.10499701341983804,0.6200340973741847,0.13417818018617278,0.9571519380090333,0.0038348047574776256
0.2814035772261455,0.4615677248921788,0.8424629828069129,0.12336436769999556,0.0008620781303854671,0.9584486245483776
0.46418644267741493,0.3811920627354418,0.6554270839747501,0.1505790916954175,0.0033387441661718183,0.9329644228506222
0.48327279406695045,0.49428777952022834,0.15999435602044587,0.035077754906403066,0.706590921562718,0.01858782535897284
0.13538399449585092,0.5268241060145841,0.19531554833118614,0.20382443813332293,0.01667060229511627,0.7051823562164482
0.47598929350882646,0.29002903753366627,0.5790493418138078,0.015819834395164833,0.000565981955982326,0.9918450229900403
0.9068429605550368,0.013960296165122378,0.12874554388390957,0.10518641359684164,0.9956560488592605,6.915236533717446e-05
0.012326821436804636,0.7168854231822156,0.9440178046779721,0.03560939309169938,0.00013500450920800758,0.9893614436686804
0.3308155817259517,0.3421812560707985,0.41555701170794357,0.242197514130345,0.01637281565423734,0.8239884971091297
0.8037941791689378,0.10935899101734751,0.37785584247457094,0.10454566021339452,0.9611740945867199,0.0011445934430763774
0.35166120493832087,0.3447346210285059,0.6749559177923281,0.2523011431425924,0.003864109203459668,0.8928278333819712
0.28572195512837884,0.12153236839818943,0.06706515187712758,0.24626328522957433,0.8801468410465807,0.005270220548672736
0.07951865729569718,0.6342912379327277,0.0013285809495531264,0.8033107945729484,0.06289666420909955,0.02929634706089054
0.950059429555719,0.03999119262041449,0.485847067768035,0.2955093212560802,0.9879774518629897,0.0003076592803691988
0.15291583961719857,0.23618693521243384,0.14647673060617494,0.7905695187098591,0.5765163336515675,0.019276418603233793
0.44540493348619914,0.31302073324266755,0.5264060848295048,0.08907545607162508,0.004156579353076371,0.9489328659309021
0.26836470812079927,0.27066188872441077,0.627952229205,0.0623949979379034,0.0008598723510534858,0.9716776867376015
0.115575304566921,0.23493194820956925,0.1638188058598813,0.5635349640293547,0.4225293206588262,0.06277947808813768
0.7415123856637332,0.23542547671131267,0.8847703511616923,0.03284134222557254,0.000790055421151682,0.9888610774918786
0.3721694532853469,0.4980289533278691,0.24961433249985499,0.7409949517871667,0.6167220816068729,0.019216818031506818
0.16645211929279768,0.7967033741869503,0.566499529936051,0.3733957028879505,0.004376211056749652,0.8136599513127416
0.8459511447602333,0.0954040207589692,0.24305611990181297,0.27530108502077394,0.9680540536199936,0.0006426521062352384
0.3463765728610698,0.533202846415603,0.061886406587337794,0.28923795536995495,0.5687825101543634,0.02142759840427244
0.8135912750780715,0.021084011044202457,0.30633110798879215,0.14700440257422032,0.992638437682866,0.00017432597860124338
0.07202246884162955,0.20506474850474612,0.7506612377032754,0.19063084671793193,0.0013398348748304891,0.928410023695282
0.5992321284119062,0.363145978699534,0.5189898923956102,0.291479813546513,0.8006904975829792,0.03370567794265479
0.021074297052901314,0.6098173485846169,0.6457176574190925,0.19712757002143982,0.0015004511609423969,0.9140592289404117
0.6034392322878843,0.27342402073134964,0.7967330617964189,0.08481526122057871,0.0016970323997641979,0.968709599303012
0.0745390276648501,0.03823467977821443,0.6196181539448408,0.07371992973089142,0.0007802166937831459,0.9664539756958952
0.26734045916614624,0.6165405452094835,0.5066489851833296,0.4252962620815018,0.009384467567597398,0.7599067431532005
0.6983987149487365,0.20961885452428558,0.6346020541960142,0.034858387826527046,0.8800823780197,0.03982952774956293
0.04793499321975081,0.3843842171480903,0.557392164421608,0.11373899925619112,0.0012320117482359464,0.9425357681941713
0.8783805012278826,0.10536254020322758,0.4755782341113478,0.428802509207307,0.9656554483211183,0.0009692759141930574
0.4719036736503236,0.14448174051092808,0.5804584220272822,0.26600036280119965,0.020773965409258698,0.8544241153652401
0.29763114862222084,0.693779289648562,0.5302163299976542,0.3239881489721736,0.006140318264250361,0.8251275559575825
0.09183814372831889,0.4845703022795051,0.12029342162282708,0.5789882926210413,0.09399997907792136,0.09303088327737434
0.47359966663385844,0.2702391755052927,0.9923096914438653,0.0029983870306389015,1.9917209094980228e-05,0.9991387524616682
0.07585540702069204,0.7778253233475182,0.7673489006623644,0.10324734603721082,0.0005933231436973802,0.9620251182245748
0.07022915074159697,0.32312653731943447,0.2584153811959109,0.4170714820541954,0.027279093254054525,0.5494292217097357
0.9643264493755231,0.005592962508304673,0.2781048857764059,0.4195460025361402,0.9983567067015504,2.8539216587013927e-05
0.8628998403299528,0.05607234290043193,0.8162568072680059,0.07201445747236752,0.9772238129525789,0.004730683233277866
0.018486866151700587,0.7088294285800396,0.48494380729344233,0.06732007285480023,0.0007434064959709229,0.9609886986000389
0.6860799575620947,0.19209735305234418,0.9988381303766048,0.0005074642632953384,5.527463508591676e-06,0.9998529540812313
0.05660572913492279,0.4736214072539351,0.8952595398021694,0.03858088088663898,0.00017257782167769787,0.9878453036442728
0.0647041659028974,0.38753380627249573,0.3492461673769708,0.3647657605451831,0.011004637734898775,0.7070948413241931
0.9154775820976265,0.013098558095035183,0.49601440310270517,0.07045174246734404,0.9959069884026991,0.0001190418005176331
0.6410252877327067,0.0010963579516688,0.3953965428095121,0.2542748849257416,0.9995061879060592,2.0024357094432064e-05
0.1501000680290211,0.5626436737459346,0.5439707367221501,0.42723334857670975,0.0061568254201186685,0.7779651635389039
0.08137432165605396,0.23039406615343253,0.06001643680670066,0.3937476097016849,0.3213917840911142,0.059413433779318785
0.8384703750484762,0.0854968987256761,0.36786518807628454,0.6277243780260616,0.97094996551601,0.0006651566350857448
0.5342564336849674,0.18351876501838846,0.04374576385424245,0.5612221017364899,0.9033398318051733,0.0020093080075505826
0.5996034780236345,0.35554014887978574,0.36069376580898294,0.5525748133794457,0.8291444065256197,0.007067061240783824
0.2318567107384668,0.24879038678490462,0.4481568988426796,0.44382785126320273,0.020548840152660855,0.7118998059895795
0.5797501982824249,0.2970515444920679,0.9185055091626874,0.003227366145804794,3.378568276812465e-05,0.9989877425878833
0.6537730400638802,0.34049036288591095,0.36347264562531145,0.023736074996408247,0.8488406252316719,0.008738487073625578
0.8059959740105425,0.04130926693801219,0.3932746540559988,0.5223208362469868,0.9853658243517667,0.0003748084676045008
0.20931134849519595,0.270668312204146,0.8484621083260073,0.0516789107999549,0.0003240404918701251,0.9827656688728745
0.72792142730121,0.09823621200153848,0.4820921771565614,0.4124509686636487,0.960932442887732,0.001569311278858709
0.4223852745202482,0.5048879668436322,0.6389349515769995,0.047804522326831994,0.0008303157374100248,0.9783772212829348
0.22782550740195606,0.5143559720346257,0.24367988182132094,0.3098072375838258,0.039003086763628014,0.6184023888190133
0.28680143134400415,0.35550282369137287,0.34435996286045356,0.5944092893687111,0.5367320185414478,0.11269653232805772
0.2506344472087083,0.45027262019873676,0.8359642432562809,0.019929620037731854,0.00013109499493163366,0.9932419924112984
0.6652274209596143,0.16255101710875305,0.026830711264103302,0.7973574913533087,0.9311701600028075,0.0011122726136471922
0.9183853621159969,0.026101694513500702,0.05087091797712606,0.2523950513914347,0.9919888496226512,0.00011323976794592994
0.32540637760969104,0.6702926312677167,0.23493593590949957,0.20731501569603797,0.033201100634562025,0.7182295469344275
0.2388568786333043,0.12664735744897407,0.3424066232709716,0.2723193285263541,0.04511854184047454,0.7451602295145067
0.9941512548867962,0.005279938398608636,0.9851086108289123,0.0068003542050205845,0.996472325375955,0.002050609812927157
0.9046856856952236,0.013380881704919413,0.32187604095661415,0.013926244790260396,0.9958051012692767,8.97521817719952e-05
0.7757256951654307,0.02306582762354798,0.631272721161888,0.3425275054685618,0.9911705858764163,0.0005371043801508283
0.10387067118958637,0.8777427318061102,0.5028360722923451,0.4870484409277656,0.006139163700891246,0.727646486143071
0.351231544079595,0.2039262891243611,0.5623539925753797,0.30400622406219596,0.0101972884231795,0.8417934868160052
0.29109558204443653,0.4587471957636841,0.35656040365990294,0.45292921502163125,0.052352574773660926,0.6054005035584489
0.8685810758313243,0.027194463185537785,0.1427887386861415,0.5435567914067211,0.9911520204560433,0.00014070474327862082
0.5666682598582247,0.2947985720446166,0.5382596898888021,0.22161186249717446,0.6908707315268869,0.17240264463753238
0.7722099102278518,0.012660738444107311,0.9606018199188523,0.0260028585663021,0.0005128701715605251,0.9919691061129116
0.8256923606883966,0.08706893129428808,0.8108134954074045,0.11149439661338804,0.9506591299675092,0.019954057197692283
0.07205148911163317,0.29935657430468,0.20941748982243202,0.12622526044342985,0.0091981383439974,0.8304641128754316
0.5675702627476457,0.21129117435115244,0.6929532611158377,0.07323338684158352,0.0024377264768055745,0.9682391831911286
0.27537951009864214,0.42324779061324297,0.6777489453276381,0.04191846973812941,0.0004544151892503959,0.9824002636988624
0.8450061609699938,0.013724223601216159,0.6976570130339013,0.0811379411784776,0.9951215621358255,0.0003675351469919373
0.7164213848393374,0.04855750182374833,0.14746687816277781,0.4427286440370133,0.9808380359883893,0.0003725694743132947
0.6303904232553197,0.06031614833427728,0.1355508898370874,0.3956764291546463,0.9729511505049177,0.0005906736938663439
0.9590405147117015,0.028704544691612165,0.4453832670022134,0.0898161826025004,0.9914768012236997,0.00020491280240489185
0.4365372512548884,0.03579262417276629,0.08097396032509607,0.6289357986450288,0.9768993910970905,0.0005318533969064551
0.22165891352640943,0.19878253727195674,0.6300931519369123,0.06932744187631193,0.0008852623367034656,0.9687397046097157
0.2372448736673406,0.2962544536995392,0.9366879526649932,0.05045659286682166,0.000265597913563559,0.9847562603299257
0.5867005992602758,0.17096308657760587,0.8919034316141824,0.03762928197367833,0.00046778969479386814,0.9878057685658074
0.6539287705756762,0.039039120085212146,0.9414240058380965,0.01992689151026136,0.00025935603833285016,0.9938607177528823
0.37658852274231025,0.6200132534158305,0.3852641005526263,0.1908013581535862,0.010898687105833317,0.851480757616695
0.6671360593119594,0.0873081849774105,0.57045373320547,0.12862535218211976,0.9594395619502369,0.00437083333636599
0.2797475265805889,0.5059012259413576,0.6350926684048095,0.1377568644008154,0.0017378554194518068,0.938194293674365
0.11389839456525341,0.1737461032859851,0.7997280875952093,0.17271165158468943,0.001135046266415409,0.9390565947749153
0.22486020084011815,0.6183949275128939,0.4502261590993548,0.20837629304649777,0.0044587348902452965,0.8681192856235
0.6076228613254145,0.03457131400154266,0.2589040177597758,0.5991866901873443,0.9838076857302452,0.00041679150171944557
0.8069205643241523,0.19231381512449272,0.9170069366398764,0.0435202165220005,0.001344795223715143,0.9854193362143165
0.46202704800170824,0.19433117127585012,0.1916023778898318,0.5765663641322541,0.8805449112190401,0.0037133849580799653
0.04111185263618722,0.10178097584889426,0.05010575212318236,0.9409857930131661,0.4730784844838119,0.016046295525286497
0.26875724575773774,0.3325434395926602,0.9605626765255366,0.01746014392467374,8.979361248360832e-05,0.9948523036656675
0.7943889072445509,0.123267551016596,0.8521768261360174,0.07118512438692438,0.004579968407256557,0.9721806309412288
0.024610431629733864,0.41352167155850256,0.5744835852535245,0.22481901808022206,0.00228537475784411,0.889919306485138
0.9268129502543172,0.009489487648372739,0.5791963113392156,0.26692646020151295,0.9970522583785982,9.734743183563808e-05
0.9778495090263543,0.013822132794621562,0.38862882045335456,0.1718749781180672,0.9959849918593809,8.333793750841578e-05
0.011563672331161845,0.5846269227375969,0.07695601268951302,0.13750600855510148,0.01779995221339791,0.5571897546738629
0.23010698114242845,0.510469163247475,0.9262354096596065,0.014226892069025627,7.312980709767004e-05,0.9956512476861816
0.39224285773405276,0.14602373560354617,0.76979651449013,0.040358509791340445,0.0004697113455813883,0.9850020762288665
0.015147082402395262,0.054731369574136074,0.7957951100673176,0.09628215018977021,0.000558226719523312,0.9659450531325073
0.6949864478814832,0.16236310255442996,0.7449055117859241,0.08826174817383184,0.00660694021203361,0.9604377973294809
0.28812935497690395,0.062488347717612955,0.48247941650324677,0.002407057851353153,8.224535373194736e-05,0.9985493363537636
0.9749219526657849,0.00853353832287621,0.3535389345955332,0.002837035465582436,0.9975179989928266,4.987553791809716e-05
0.8936239977489806,0.09569245213517483,0.5784489622587096,0.030770395815059644,0.9690629471036201,0.0012490568840817936
0.053600346412578714,0.20038781257330104,0.9110753521153679,0.002971847399646538,1.3127890070437926e-05,0.9990806334935207
0.39745082829888156,0.5757753004088044,0.8195099910900479,0.04326445900896035,0.0003754045583326969,0.9849284644030022
0.3727592070468203,0.23019044142332057,0.3742182459991251,0.27680608537891876,0.709739857783378,0.11922595634215716
0.311630634990117,0.4302051543491412,0.2297486279143509,0.4840986675112229,0.5917516219323571,0.03779881478379411
0.6506425229019918,0.04485112110083615,0.6799716128829697,0.2818553265793772,0.9687294663768927,0.011133878827638789
0.0006536242777274159,0.3649701720990166,0.3153514000288199,0.285333544875636,0.00820957251911143,0.7481562672975024
0.6121906670132737,0.35604506055654356,0.8419190151742256,0.017945450973576492,0.00027489107233244665,0.9937855222486125
0.026158552470993857,0.3507546290362732,0.8979260891544408,0.008079805573439002,3.500611723055083e-05,0.9974641018417236
0.5624727996276955,0.32882737449208244,0.9702014109599247,0.021154128238802385,0.00017918115336209453,0.993746812109396
0.852228234320391,0.10367968071867253,0.3605370912806768,0.2119951416559092,0.9653779427066409,0.0008605501048218029
0.15789993925783885,0.30043955161202224,0.9117396244240366,0.06611977030681955,0.0003324516028149872,0.9795136862953885
0.7876318749694161,0.07758986931579998,0.14432238259738195,0.46398090029366557,0.9721597089286007,0.0004967421579477153
0.08376859983450191,0.5125041816708488,0.18795949596568828,0.2586259079280372,0.018881827421994395,0.6199612341381566
